evaluation_title,dataset_id,random_policy,breakdown_type,breakdown_value,model_id,model_title,num_trials_represented,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> resize -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,204,0.5,98,0,1,105,0.9950980392156863,0.9952830188679245,1.0,0.9905660377358491,0.995260663507109,0.9997112052368117,0.9997403496624545,0.0,0.009433962264150943,0.004444599358144787
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,colour -> resize -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,218,0.5,117,1,2,98,0.9862385321100917,0.9857627118644068,0.98989898989899,0.98,0.9849246231155779,0.9992372881355932,0.9991309113468143,0.00847457627118644,0.02,0.01084569377893823
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> blur -> colour,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,238,0.5,129,0,3,106,0.9873949579831933,0.9862385321100917,1.0,0.9724770642201835,0.986046511627907,0.9997866439086835,0.9997505290830768,0.0,0.027522935779816515,0.008604889883082428
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> blur -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,195,0.5,92,1,1,101,0.9897435897435898,0.9897216951296648,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9996837444655282,0.9997116308869439,0.010752688172043012,0.00980392156862745,0.007051253422889572
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> blur -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,228,0.5,105,0,2,121,0.9912280701754386,0.9918699186991871,1.0,0.983739837398374,0.9918032786885246,0.9997677119628339,0.999803820477229,0.0,0.016260162601626018,0.007539006515207369
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> blur -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,195,0.5,99,0,0,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012670757023718557
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> colour -> blur,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,222,0.5,123,0,1,98,0.9954954954954955,0.994949494949495,1.0,0.98989898989899,0.9949238578680203,0.9973720949330706,0.9975325776852495,0.0,0.010101010101010102,0.008286872779042833
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> colour -> jpeg,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,214,0.5,111,0,1,102,0.9953271028037384,0.9951456310679612,1.0,0.9902912621359223,0.9951219512195122,0.9998250677862328,0.9998150716597318,0.0,0.009708737864077669,0.007220178471666416
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> colour -> noise,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,233,0.5,122,3,2,106,0.9785407725321889,0.9787407407407407,0.9724770642201835,0.9814814814814815,0.9769585253456221,0.9977777777777778,0.997533855172938,0.024,0.018518518518518517,0.01598295387688146
Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,SID_Set,random_standard_3,ordered_chain_pattern,crop -> colour -> resize,mixed_sid_cifake_b,New Mixed B - SID and CIFAKE robustness training,5,200,0.5,95,0,4,101,0.98,0.980952380952381,1.0,0.9619047619047619,0.9805825242718447,0.997593984962406,0.9980509903076275,0.0,0.0380952380952381,0.014535321440956095
