evaluation_title,dataset_id,random_policy,breakdown_type,breakdown_value,model_id,model_title,num_trials_represented,num_samples,threshold,true_negatives,false_positives,false_negatives,true_positives,accuracy,balanced_accuracy,precision,recall,f1,auroc,auprc,false_positive_rate,false_negative_rate,brier_score
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> blur -> noise,sid_a_clean,SID A — EfficientNet clean training,5,230,0.5,117,0,62,51,0.7304347826086957,0.7256637168141593,1.0,0.45132743362831856,0.6219512195121951,0.9950835791543755,0.9951786236385792,0.0,0.5486725663716814,0.23328040996655203
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> colour -> blur,sid_a_clean,SID A — EfficientNet clean training,5,206,0.5,98,0,4,104,0.9805825242718447,0.9814814814814814,1.0,0.9629629629629629,0.9811320754716981,1.0,1.0,0.0,0.037037037037037035,0.013161294927684484
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> colour -> crop,sid_a_clean,SID A — EfficientNet clean training,5,209,0.5,109,0,7,93,0.9665071770334929,0.9650000000000001,1.0,0.93,0.9637305699481865,0.9992660550458715,0.9992457943925234,0.0,0.07,0.02483879194949799
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> colour -> jpeg,sid_a_clean,SID A — EfficientNet clean training,5,212,0.5,106,0,10,96,0.9528301886792453,0.9528301886792453,1.0,0.9056603773584906,0.9504950495049505,0.9973300106799572,0.997884445499255,0.0,0.09433962264150944,0.03806019263479324
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> colour -> noise,sid_a_clean,SID A — EfficientNet clean training,5,212,0.5,106,0,53,53,0.75,0.75,1.0,0.5,0.6666666666666666,0.9946600213599146,0.9955469149839223,0.0,0.5,0.21463174485134603
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> crop -> blur,sid_a_clean,SID A — EfficientNet clean training,5,224,0.5,127,1,1,95,0.9910714285714286,0.9908854166666667,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9998372395833334,0.9997841047394043,0.0078125,0.010416666666666666,0.00440027414311709
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> crop -> colour,sid_a_clean,SID A — EfficientNet clean training,5,232,0.5,125,0,7,100,0.9698275862068966,0.9672897196261683,1.0,0.9345794392523364,0.966183574879227,0.9976822429906542,0.9975379115925719,0.0,0.06542056074766354,0.02713755875134224
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> crop -> jpeg,sid_a_clean,SID A — EfficientNet clean training,5,202,0.5,106,0,18,78,0.9108910891089109,0.90625,1.0,0.8125,0.896551724137931,0.9991155660377359,0.9990407272093051,0.0,0.1875,0.07142734467115229
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> crop -> noise,sid_a_clean,SID A — EfficientNet clean training,5,223,0.5,120,0,66,37,0.7040358744394619,0.6796116504854369,1.0,0.3592233009708738,0.5285714285714286,0.9805016181229773,0.9810518946263346,0.0,0.6407766990291263,0.25294896220748886
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> jpeg -> blur,sid_a_clean,SID A — EfficientNet clean training,5,200,0.5,86,0,9,105,0.955,0.9605263157894737,1.0,0.9210526315789473,0.958904109589041,0.9998980008159934,0.9999237223493517,0.0,0.07894736842105263,0.029608094645656866
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> jpeg -> colour,sid_a_clean,SID A — EfficientNet clean training,5,217,0.5,98,0,10,109,0.9539170506912442,0.9579831932773109,1.0,0.9159663865546218,0.956140350877193,0.9993997599039616,0.9994970878054645,0.0,0.08403361344537816,0.038979249953024715
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> jpeg -> crop,sid_a_clean,SID A — EfficientNet clean training,5,239,0.5,125,0,19,95,0.9205020920502092,0.9166666666666667,1.0,0.8333333333333334,0.9090909090909091,0.999438596491228,0.9994027514098881,0.0,0.16666666666666666,0.05803012272689355
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> jpeg -> noise,sid_a_clean,SID A — EfficientNet clean training,5,225,0.5,101,0,68,56,0.6977777777777778,0.7258064516129032,1.0,0.45161290322580644,0.6222222222222222,0.9954487384222293,0.9960059305308149,0.0,0.5483870967741935,0.2485908672299067
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> noise -> blur,sid_a_clean,SID A — EfficientNet clean training,5,218,0.5,114,0,56,48,0.7431192660550459,0.7307692307692308,1.0,0.46153846153846156,0.631578947368421,0.9950236167341431,0.9949966556800866,0.0,0.5384615384615384,0.2161639285985174
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> noise -> colour,sid_a_clean,SID A — EfficientNet clean training,5,210,0.5,108,0,58,44,0.7238095238095238,0.7156862745098039,1.0,0.43137254901960786,0.6027397260273972,0.9869281045751634,0.9861498821025321,0.0,0.5686274509803921,0.23229942972156126
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> noise -> crop,sid_a_clean,SID A — EfficientNet clean training,5,216,0.5,110,0,71,35,0.6712962962962963,0.6650943396226415,1.0,0.330188679245283,0.49645390070921985,0.9906518010291595,0.9902864257017381,0.0,0.6698113207547169,0.3002366238354645
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,resize -> noise -> jpeg,sid_a_clean,SID A — EfficientNet clean training,5,217,0.5,110,0,70,37,0.6774193548387096,0.6728971962616822,1.0,0.34579439252336447,0.5138888888888888,0.9922684791843671,0.992518875674378,0.0,0.6542056074766355,0.2698357450211818
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> colour -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,200,0.5,114,1,1,84,0.99,0.989769820971867,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.999693094629156,0.9995847367674838,0.008695652173913044,0.011764705882352941,0.007089066326663856
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> colour -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,216,0.5,97,1,1,117,0.9907407407407407,0.9906606710480803,0.9915254237288136,0.9915254237288136,0.9915254237288136,0.9999135247319266,0.9999287850733513,0.01020408163265306,0.00847457627118644,0.0036836903397917307
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> colour -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,205,0.5,101,0,1,103,0.9951219512195122,0.9951923076923077,1.0,0.9903846153846154,0.9951690821256038,0.9989527798933739,0.9990802675585283,0.0,0.009615384615384616,0.006352795443009804
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> colour -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,218,0.5,117,1,1,99,0.9908256880733946,0.9907627118644068,0.99,0.99,0.99,0.9997457627118644,0.9997039215686274,0.00847457627118644,0.01,0.0074804995350305405
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> crop -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,209,0.5,99,0,3,107,0.9856459330143541,0.9863636363636363,1.0,0.9727272727272728,0.9861751152073732,1.0,0.9999999999999999,0.0,0.02727272727272727,0.006077799779009587
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> crop -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,196,0.5,98,1,3,94,0.9795918367346939,0.9794855774237218,0.9894736842105263,0.9690721649484536,0.9791666666666666,0.9972925127564303,0.997562576265445,0.010101010101010102,0.030927835051546393,0.01712655042490822
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> crop -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,207,0.5,98,0,2,107,0.9903381642512077,0.9908256880733946,1.0,0.981651376146789,0.9907407407407407,1.0,0.9999999999999997,0.0,0.01834862385321101,0.0032031641307337837
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> crop -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,220,0.5,112,0,0,108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00028184070625038147
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> jpeg -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,218,0.5,121,0,2,95,0.9908256880733946,0.9896907216494846,1.0,0.979381443298969,0.9895833333333334,1.0,1.0,0.0,0.020618556701030927,0.005038679689861347
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> jpeg -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,169,0.5,76,0,3,90,0.9822485207100592,0.9838709677419355,1.0,0.967741935483871,0.9836065573770492,1.0,1.0,0.0,0.03225806451612903,0.014119844770149135
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> jpeg -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,217,0.5,126,1,2,88,0.9861751152073732,0.9849518810148732,0.9887640449438202,0.9777777777777777,0.9832402234636871,0.9995625546806649,0.9993756225956277,0.007874015748031496,0.022222222222222223,0.0078624567171481
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> jpeg -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,207,0.5,107,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0018152579829068727
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> noise -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,226,0.5,115,0,1,110,0.995575221238938,0.9954954954954955,1.0,0.990990990990991,0.995475113122172,1.0,1.0,0.0,0.009009009009009009,0.003112992214589795
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> noise -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,222,0.5,114,1,2,105,0.9864864864864865,0.9863063795205201,0.9905660377358491,0.9813084112149533,0.9859154929577465,0.9998374644453475,0.9998261209939086,0.008695652173913044,0.018691588785046728,0.00662730319452074
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> noise -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,195,0.5,103,0,1,91,0.9948717948717949,0.9945652173913043,1.0,0.9891304347826086,0.994535519125683,1.0,1.0,0.0,0.010869565217391304,0.0028117944206103944
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> noise -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,192,0.5,87,1,0,104,0.9947916666666666,0.9943181818181819,0.9904761904761905,1.0,0.9952153110047847,0.9998907342657343,0.9999084249084249,0.011363636363636364,0.0,0.0031014036171323326
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> resize -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,213,0.5,109,0,1,103,0.9953051643192489,0.9951923076923077,1.0,0.9903846153846154,0.9951690821256038,1.0,1.0,0.0,0.009615384615384616,0.0023455166553866882
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> resize -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,202,0.5,108,1,0,93,0.995049504950495,0.9954128440366973,0.9893617021276596,1.0,0.9946524064171123,0.9998027029693204,0.9997699893973722,0.009174311926605505,0.0,0.003787064698975078
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> resize -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,195,0.5,93,0,0,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009006821647538
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,blur -> resize -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,197,0.5,94,0,0,103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0018371300412181085
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> blur -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,222,0.5,118,0,2,102,0.990990990990991,0.9903846153846154,1.0,0.9807692307692307,0.9902912621359223,0.9999185136897002,0.9999084249084247,0.0,0.019230769230769232,0.007650291766666873
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> blur -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,225,0.5,112,0,1,112,0.9955555555555555,0.995575221238938,1.0,0.9911504424778761,0.9955555555555555,1.0,1.0,0.0,0.008849557522123894,0.0035948998587863254
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> blur -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,214,0.5,117,0,2,95,0.9906542056074766,0.9896907216494846,1.0,0.979381443298969,0.9895833333333334,1.0,0.9999999999999999,0.0,0.020618556701030927,0.00745223703487611
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> blur -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,236,0.5,121,0,2,113,0.9915254237288136,0.991304347826087,1.0,0.9826086956521739,0.9912280701754386,0.9984908372260151,0.9986572890025576,0.0,0.017391304347826087,0.0058158628386814045
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> crop -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,251,0.5,129,0,4,118,0.9840637450199203,0.9836065573770492,1.0,0.9672131147540983,0.9833333333333333,0.9998093785741518,0.9997984322506378,0.0,0.03278688524590164,0.009157031331971249
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> crop -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,213,0.5,108,0,3,102,0.9859154929577465,0.9857142857142858,1.0,0.9714285714285714,0.9855072463768116,0.9999118165784832,0.9999101527403415,0.0,0.02857142857142857,0.01389421251814559
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> crop -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,199,0.5,101,0,8,90,0.9597989949748744,0.9591836734693877,1.0,0.9183673469387755,0.9574468085106383,0.9995958779551424,0.9995998399359746,0.0,0.08163265306122448,0.02946063780949651
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> crop -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,210,0.5,110,0,3,97,0.9857142857142858,0.985,1.0,0.97,0.9847715736040609,1.0,1.0,0.0,0.03,0.01026879655835391
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> jpeg -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,260,0.5,138,0,3,119,0.9884615384615385,0.9877049180327868,1.0,0.9754098360655737,0.9875518672199171,0.9998812069375149,0.9998677948175568,0.0,0.02459016393442623,0.00910677410133442
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> jpeg -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,203,0.5,88,0,5,110,0.9753694581280788,0.9782608695652174,1.0,0.9565217391304348,0.9777777777777777,0.999802371541502,0.9998513563730956,0.0,0.043478260869565216,0.01597098241629484
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> jpeg -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,212,0.5,111,0,0,101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00240220553203273
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> jpeg -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,197,0.5,97,0,0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00022675968508586845
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> noise -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,221,0.5,100,1,3,117,0.9819004524886877,0.9825495049504951,0.9915254237288136,0.975,0.9831932773109243,0.9991749174917491,0.9992842571424139,0.009900990099009901,0.025,0.012117492831489702
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> noise -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,226,0.5,111,0,4,111,0.9823008849557522,0.9826086956521739,1.0,0.9652173913043478,0.9823008849557522,0.999764982373678,0.9997757420063658,0.0,0.034782608695652174,0.01548040637832797
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> noise -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,212,0.5,98,0,3,111,0.9858490566037735,0.986842105263158,1.0,0.9736842105263158,0.9866666666666667,0.9997314715359827,0.9997750787224473,0.0,0.02631578947368421,0.012259308790277437
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> noise -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,242,0.5,107,0,0,135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0031209003462943207
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> resize -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,211,0.5,112,0,1,98,0.995260663507109,0.994949494949495,1.0,0.98989898989899,0.9949238578680203,1.0,0.9999999999999999,0.0,0.010101010101010102,0.0025148160098055314
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> resize -> crop,sid_b_robust,SID B — EfficientNet robustness training,5,210,0.5,106,0,4,100,0.9809523809523809,0.9807692307692308,1.0,0.9615384615384616,0.9803921568627451,1.0,1.0,0.0,0.038461538461538464,0.008355455069745717
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> resize -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,196,0.5,114,0,2,80,0.9897959183673469,0.9878048780487805,1.0,0.975609756097561,0.9876543209876543,0.999893025246042,0.9998530708198649,0.0,0.024390243902439025,0.005802595734166117
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,colour -> resize -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,200,0.5,111,1,3,85,0.98,0.9784902597402598,0.9883720930232558,0.9659090909090909,0.9770114942528736,0.9996956168831169,0.9996125699512115,0.008928571428571428,0.03409090909090909,0.008385879401516659
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> blur -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,232,0.5,119,0,0,113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.003929067162503194
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> blur -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,225,0.5,104,0,0,121,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.0,0.0,0.0011610581584605964
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> blur -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,203,0.5,118,0,0,85,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0026145719594935276
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> blur -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,198,0.5,105,1,1,91,0.98989898989899,0.9898482362592289,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9993847415914684,0.9993095082296406,0.009433962264150943,0.010869565217391304,0.009293496714813547
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> colour -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,216,0.5,117,0,2,97,0.9907407407407407,0.9898989898989898,1.0,0.9797979797979798,0.9897959183673469,0.9999136665803333,0.9998989898989896,0.0,0.020202020202020204,0.007341812100724432
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> colour -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,223,0.5,127,0,3,93,0.9865470852017937,0.984375,1.0,0.96875,0.9841269841269841,0.9999179790026247,0.9998926116838486,0.0,0.03125,0.010140174981587886
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> colour -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,210,0.5,117,0,3,90,0.9857142857142858,0.9838709677419355,1.0,0.967741935483871,0.9836065573770492,0.9995404834114512,0.99945139346061,0.0,0.03225806451612903,0.011010264735863839
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> colour -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,226,0.5,112,0,1,113,0.995575221238938,0.9956140350877193,1.0,0.9912280701754386,0.9955947136563876,0.9998433583959899,0.9998487598306111,0.0,0.008771929824561403,0.004988006179300434
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> jpeg -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,184,0.5,92,0,0,92,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0005113004592800322
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> jpeg -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,201,0.5,110,0,2,89,0.9900497512437811,0.989010989010989,1.0,0.978021978021978,0.9888888888888889,0.9998001998001997,0.9997636771830318,0.0,0.02197802197802198,0.007324844537721219
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> jpeg -> noise,sid_b_robust,SID B — EfficientNet robustness training,5,209,0.5,95,1,0,113,0.9952153110047847,0.9947916666666667,0.9912280701754386,1.0,0.9955947136563876,0.9999078171091446,0.9999223723024376,0.010416666666666666,0.0,0.004315277329888773
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> jpeg -> resize,sid_b_robust,SID B — EfficientNet robustness training,5,217,0.5,113,0,1,103,0.9953917050691244,0.9951923076923077,1.0,0.9903846153846154,0.9951690821256038,1.0,1.0,0.0,0.009615384615384616,0.0017942174410970665
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> noise -> blur,sid_b_robust,SID B — EfficientNet robustness training,5,239,0.5,115,0,4,120,0.9832635983263598,0.9838709677419355,1.0,0.967741935483871,0.9836065573770492,0.9997194950911641,0.9997479838709677,0.0,0.03225806451612903,0.012543368976868792
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> noise -> colour,sid_b_robust,SID B — EfficientNet robustness training,5,204,0.5,100,0,2,102,0.9901960784313726,0.9903846153846154,1.0,0.9807692307692307,0.9902912621359223,1.0,0.9999999999999998,0.0,0.019230769230769232,0.008164362253069097
Random standard-3 robustness evaluation — SID A — EfficientNet clean training vs SID B — EfficientNet robustness training,SID_SET,random_standard_3,ordered_chain_pattern,crop -> noise -> jpeg,sid_b_robust,SID B — EfficientNet robustness training,5,197,0.5,102,0,3,92,0.9847715736040609,0.9842105263157894,1.0,0.968421052631579,0.983957219251337,0.9998968008255934,0.9998903508771931,0.0,0.031578947368421054,0.009753214211486729
